station_id,day,weekday,day_month,available_bikes,mechanical,electrical,num_docks_available,name,lat,lon,altitude,address,post_code,capacity,Latlon,Barri,Districte
3,2019-10-11,5,11,14.975694444444445,14.722222222222221,0.2534722222222222,12.024305555555555,"C/ NÀPOLS, 82",41.394155700000006,2.1813305,11.0,"C/ NÀPOLS, 82",8013.0,27.0,"41.394155700000006,2.1813305",el Fort Pienc,Eixample
3,2019-10-12,6,12,20.98611111111111,20.84027777777778,0.14583333333333334,6.013888888888889,"C/ NÀPOLS, 82",41.394155700000006,2.1813305,11.0,"C/ NÀPOLS, 82",8013.0,27.0,"41.394155700000006,2.1813305",el Fort Pienc,Eixample
3,2019-10-13,7,13,13.809027777777779,13.60763888888889,0.2013888888888889,13.190972222222221,"C/ NÀPOLS, 82",41.394155700000006,2.1813305,11.0,"C/ NÀPOLS, 82",8013.0,27.0,"41.394155700000006,2.1813305",el Fort Pienc,Eixample
3,2019-10-14,1,14,7.527777777777778,7.125,0.4027777777777778,18.90277777777778,"C/ NÀPOLS, 82",41.394155700000006,2.1813305,11.0,"C/ NÀPOLS, 82",8013.0,27.0,"41.394155700000006,2.1813305",el Fort Pienc,Eixample
3,2019-10-15,2,15,10.23913043478261,10.155797101449275,0.08333333333333333,15.554347826086957,"C/ NÀPOLS, 82",41.394155700000006,2.1813305,11.0,"C/ NÀPOLS, 82",8013.0,27.0,"41.394155700000006,2.1813305",el Fort Pienc,Eixample
3,2019-10-16,3,16,14.270833333333334,14.15625,0.11458333333333333,11.46875,"C/ NÀPOLS, 82",41.394155700000006,2.1813305,11.0,"C/ NÀPOLS, 82",8013.0,27.0,"41.394155700000006,2.1813305",el Fort Pienc,Eixample
3,2019-10-17,4,17,10.85763888888889,10.760416666666666,0.09722222222222222,15.253472222222221,"C/ NÀPOLS, 82",41.394155700000006,2.1813305,11.0,"C/ NÀPOLS, 82",8013.0,27.0,"41.394155700000006,2.1813305",el Fort Pienc,Eixample
3,2019-10-18,5,18,17.20138888888889,16.97222222222222,0.22916666666666666,9.597222222222221,"C/ NÀPOLS, 82",41.394155700000006,2.1813305,11.0,"C/ NÀPOLS, 82",8013.0,27.0,"41.394155700000006,2.1813305",el Fort Pienc,Eixample
3,2019-10-19,6,19,10.993031358885018,10.794425087108014,0.1986062717770035,15.006968641114982,"C/ NÀPOLS, 82",41.394155700000006,2.1813305,11.0,"C/ NÀPOLS, 82",8013.0,27.0,"41.394155700000006,2.1813305",el Fort Pienc,Eixample
3,2019-10-20,7,20,6.096885813148789,5.996539792387543,0.10034602076124567,19.903114186851212,"C/ NÀPOLS, 82",41.394155700000006,2.1813305,11.0,"C/ NÀPOLS, 82",8013.0,27.0,"41.394155700000006,2.1813305",el Fort Pienc,Eixample
3,2019-10-21,1,21,12.274305555555555,12.229166666666666,0.04513888888888889,13.725694444444445,"C/ NÀPOLS, 82",41.394155700000006,2.1813305,11.0,"C/ NÀPOLS, 82",8013.0,27.0,"41.394155700000006,2.1813305",el Fort Pienc,Eixample
